document_id,passage_id,annotation_id,entity_text,start_offset,length,type,MESH,CompositeRole
11256525,1,8,systolic dysfunction,401,20,Disease,D006331,
11256525,1,9,losartan,422,8,Chemical,D019808,
11256525,1,10,losartan,488,8,Chemical,D019808,
11256525,1,11,anuria,518,6,Disease,D001002,
11256525,1,12,furosemide,569,10,Chemical,D005665,
11256525,1,13,amine,584,5,Chemical,D000588,
11256525,1,14,losartan,628,8,Chemical,D019808,
11256525,1,15,anuria,746,6,Disease,D001002,
11256525,1,16,hypotension,842,11,Disease,D007022,
11256525,1,17,renal artery stenosis,910,21,Disease,D012078,
11256525,1,18,renal artery stenosis,950,21,Disease,D012078,
11256525,1,19,heart failure,986,13,Disease,D006333,
11256525,1,20,angiotensin,1076,11,Chemical,D000809,
11256525,1,21,angiotensin II,1125,14,Chemical,D000804,
11256525,1,22,losartan,1161,8,Chemical,D019808,
11256525,1,23,angiotensin II,1284,14,Chemical,D000804,
11256525,1,24,losartan,1319,8,Chemical,D019808,
11256525,1,25,renovascular disease,1388,20,Disease,D014652,
11334364,0,0,necrotic,58,8,Disease,D009336,
11334364,0,1,acetaminophen,86,13,Chemical,D000082,
11334364,0,2,nephrotoxicity,108,14,Disease,D007674,
11334364,0,3,amiodarone,124,10,Chemical,D000638,
11334364,0,4,lung toxicity,143,13,Disease,D008171,
11334364,0,5,doxorubicin,161,11,Chemical,D004317,
11334364,0,6,cardiotoxicity,181,14,Disease,D066126,
11334364,0,7,IH636 grape seed proanthocyanidin extract,207,41,Chemical,C511402,
11334364,1,8,Grape seed extract,250,18,Chemical,C511402,
11334364,1,9,proanthocyanidins,293,17,Chemical,D044945,
11334364,1,10,IH636 grape seed proanthocyanidin extract,477,41,Chemical,C511402,
11334364,1,11,GSPE,520,4,Chemical,C511402,
11334364,1,12,acetaminophen,537,13,Chemical,D000082,
11334364,1,13,AAP,552,3,Chemical,D000082,
11334364,1,14,nephrotoxicity,565,14,Disease,D007674,
11334364,1,15,amiodarone,581,10,Chemical,D000638,
11334364,1,16,AMI,593,3,Chemical,D000638,
11334364,1,17,lung toxicity,606,13,Disease,D008171,
11334364,1,18,doxorubicin,625,11,Chemical,D004317,
11334364,1,19,DOX,638,3,Chemical,D004317,
11334364,1,20,cardiotoxicity,651,14,Disease,D066126,
11334364,1,21,GSPE,746,4,Chemical,C511402,
11334364,1,22,GSPE,773,4,Chemical,C511402,
11334364,1,23,GSPE,852,4,Chemical,C511402,
11334364,1,24,AAP,930,3,Chemical,D000082,
11334364,1,25,AMI,955,3,Chemical,D000638,
11334364,1,26,DOX,988,3,Chemical,D004317,
11334364,1,27,GSPE,1303,4,Chemical,C511402,
11334364,1,28,AAP,1329,3,Chemical,D000082,
11334364,1,29,AMI,1334,3,Chemical,D000638,
11334364,1,30,DOX,1342,3,Chemical,D004317,
11334364,1,31,tissue damage,1576,13,Disease,D017695,
11334364,1,32,GSPE,1675,4,Chemical,C511402,
11334364,1,33,GSPE,1714,4,Chemical,C511402,
11334364,1,34,AAP,1955,3,Chemical,D000082,
11334364,1,35,AMI,1960,3,Chemical,D000638,
11334364,1,36,DOX,1968,3,Chemical,D004317,
11334364,1,37,necrosis,2011,8,Disease,D009336,
11334364,1,38,GSPE,2083,4,Chemical,C511402,
11334364,1,39,AAP,2095,3,Chemical,D000082,
11334364,1,40,AMI,2100,3,Chemical,D000638,
11334364,1,41,DOX,2108,3,Chemical,D004317,
11334364,1,42,GSPE,2208,4,Chemical,C511402,
11334364,1,43,AMI,2500,3,Chemical,D000638,
11334364,1,44,GSPE,2599,4,Chemical,C511402,
11642480,0,0,Palpebral twitching,0,19,Disease,D004409,
11642480,0,1,depressed,25,9,Disease,D003866,
11642480,0,2,citalopram,49,10,Chemical,D015283,
11642480,1,3,major depression,158,16,Disease,D003865,
11642480,1,4,citalopram,225,10,Chemical,D015283,
11642480,1,5,major depression,262,16,Disease,D003865,
11642480,1,6,palpebral twitching,293,19,Disease,D004409,
11642480,1,7,citalopram,388,10,Chemical,D015283,
12063090,0,0,Metamizol,0,9,Chemical,D004177,
12063090,0,1,morphine,22,8,Chemical,D009020,
12063090,0,2,constipation,55,12,Disease,D003248,
12063090,1,3,constipating,137,12,Disease,D003248,
12063090,1,4,morphine,195,8,Chemical,D009020,
12063090,1,5,metamizol,226,9,Chemical,D004177,
12063090,1,6,pain,400,4,Disease,D010146,
12063090,1,7,charcoal,450,8,Chemical,D002606,
12063090,1,8,morphine,545,8,Chemical,D009020,
12063090,1,9,metamizol,559,9,Chemical,D004177,
12063090,1,10,morphine,819,8,Chemical,D009020,
12063090,1,11,naloxone,1095,8,Chemical,D009270,
12063090,1,12,morphine,1230,8,Chemical,D009020,
12063090,1,13,constipating,1393,12,Disease,D003248,
12063090,1,14,morphine,1488,8,Chemical,D009020,
12063090,1,15,metamizol,1550,9,Chemical,D004177,
12063090,1,16,morphine,1579,8,Chemical,D009020,
12063090,1,17,constipation,1596,12,Disease,D003248,
12063090,1,18,morphine,1664,8,Chemical,D009020,
12063090,1,19,metamizol,1677,9,Chemical,D004177,
12063090,1,20,chronic pain,1786,12,Disease,D059350,
12084448,0,0,Ifosfamide,0,10,Chemical,D007069,
12084448,0,1,encephalopathy,11,14,Disease,D001927,
12084448,0,2,asterixis,42,9,Disease,D020820,
12084448,1,3,ifosfamide,99,10,Chemical,D007069,
12084448,1,4,IFX,111,3,Chemical,D007069,
12084448,1,5,myoclonus,280,9,Disease,D009207,
12084448,1,6,ifosfamide,347,10,Chemical,D007069,
12084448,1,7,plasmacytoma,362,12,Disease,D010954,
12084448,1,8,structural lesions of the brain,562,31,Disease,D001927,
12084448,1,9,metabolic abnormalities,598,23,Disease,D008659,
12084448,1,10,encephalopathy,757,14,Disease,D001927,
12084448,1,11,ifosfamide,795,10,Chemical,D007069,
12084448,1,12,asterixis,843,9,Disease,D020820,
12084448,1,13,asterixis,916,9,Disease,D020820,
12084448,1,14,ifosfamide,945,10,Chemical,D007069,
12084448,1,15,myoclonus,1099,9,Disease,D009207,
12084448,1,16,IFX,1139,3,Chemical,D007069,
12684739,0,0,gamma-vinyl GABA,21,16,Chemical,D020888,
12684739,0,1,vigabatrin,39,10,Chemical,D020888,
12684739,0,2,cocaine,60,7,Chemical,D003042,
12684739,0,3,dopamine,107,8,Chemical,D004298,
12684739,1,4,gamma-Vinyl GABA,128,16,Chemical,D020888,
12684739,1,5,GVG,146,3,Chemical,D020888,
12684739,1,6,GABA,173,4,Chemical,D005680,
12684739,1,7,GABA,287,4,Chemical,D005680,
12684739,1,8,substance abuse,359,15,Disease,D019966,
12684739,1,9,visual field defects,401,20,Disease,D005128,
12684739,1,10,VFD,423,3,Disease,D005128,
12684739,1,11,GVG,522,3,Chemical,D020888,
12684739,1,12,cocaine,529,7,Chemical,D003042,
12684739,1,13,dopamine,583,8,Chemical,D004298,
12684739,1,14,DA,593,2,Chemical,D004298,
12684739,1,15,GVG,896,3,Chemical,D020888,
12684739,1,16,cocaine,933,7,Chemical,D003042,
12684739,1,17,GVG,1054,3,Chemical,D020888,
12684739,1,18,cocaine,1100,7,Chemical,D003042,
12684739,1,19,dopamine,1129,8,Chemical,D004298,
12716030,0,0,bleeding,10,8,Disease,D006470,
12716030,0,1,hematoma,23,8,Disease,D006406,
12716030,0,2,intracerebral hemorrhage,64,24,Disease,D002543,
12716030,1,3,intracerebral hemorrhage,123,24,Disease,D002543,
12716030,1,4,ICH,149,3,Disease,D002543,
12716030,1,5,stroke,174,6,Disease,D020521,
12716030,1,6,ICH,298,3,Disease,D002543,
12716030,1,7,ICH,325,3,Disease,D002543,
12716030,1,8,ICH,347,3,Disease,D002543,
12716030,1,9,bleeding,444,8,Disease,D006470,
12716030,1,10,hematoma,575,8,Disease,D006406,
12716030,1,11,hematoma,614,8,Disease,D006406,
12716030,1,12,hematoma,670,8,Disease,D006406,
12716030,1,13,ICH,736,3,Disease,D002543,
12716030,1,14,ICH,758,3,Disease,D002543,
12716030,1,15,heparin,802,7,Chemical,D006493,
12716030,1,16,hematoma,823,8,Disease,D006406,
12716030,1,17,ICH,874,3,Disease,D002543,
12716030,1,18,bleeding,894,8,Disease,D006470,
12716030,1,19,ICH,977,3,Disease,D002543,
12716030,1,20,ICH,1022,3,Disease,D002543,
12716030,1,21,ICH,1117,3,Disease,D002543,
12757899,0,0,Estradiol,0,9,Chemical,D004958,
12757899,0,1,seizure,18,7,Disease,D012640,
12757899,0,2,hippocampal injury,34,18,Disease,D001930,
12757899,1,3,hippocampal injury,143,18,Disease,D001930,
12757899,1,4,kainic acid,173,11,Chemical,D007608,
12757899,1,5,status epilepticus,193,18,Disease,D013226,
12757899,1,6,SE,213,2,Disease,D013226,
12757899,1,7,17beta-estradiol,245,16,Chemical,D004958,
12757899,1,8,lithium,320,7,Chemical,D008094,
12757899,1,9,pilocarpine,328,11,Chemical,D010862,
12757899,1,10,SE,348,2,Disease,D013226,
12757899,1,11,17beta-estradiol,393,16,Chemical,D004958,
12757899,1,12,SE,470,2,Disease,D013226,
12757899,1,13,silver,561,6,Chemical,D012834,
12757899,1,14,SE,635,2,Disease,D013226,
12757899,1,15,17beta-Estradiol,639,16,Chemical,D004958,
12757899,1,16,17beta-Estradiol,748,16,Chemical,D004958,
12757899,1,17,estradiol,861,9,Chemical,D004958,
12757899,1,18,estradiol,948,9,Chemical,D004958,
12757899,1,19,seizure,961,7,Disease,D012640,
12905102,0,0,Delirium,0,8,Disease,D003693,
12905102,0,1,clozapine,16,9,Chemical,D003024,
12905102,1,2,delirium,119,8,Disease,D003693,
12905102,1,3,clozapine,135,9,Chemical,D003024,
12905102,1,4,psychiatric,255,11,Disease,D001523,
12905102,1,5,clozapine,291,9,Chemical,D003024,
12905102,1,6,delirium,378,8,Disease,D003693,
12905102,1,7,clozapine,568,9,Chemical,D003024,
12905102,1,8,Delirium,688,8,Disease,D003693,
12905102,1,9,clozapine,1043,9,Chemical,D003024,
12905102,1,10,Delirium,1109,8,Disease,D003693,
12905102,1,11,clozapine,1139,9,Chemical,D003024,
12905102,1,12,Delirium,1243,8,Disease,D003693,
14513889,0,0,Ketoconazole,0,12,Chemical,D007654,
14513889,0,1,neurologic sequelae,21,19,Disease,D009422,
14513889,1,2,weakness of extremities,71,23,Disease,D018908,
14513889,1,3,legs paralysis,96,14,Disease,D010243,
14513889,1,4,dysarthria,112,10,Disease,D004401,
14513889,1,5,tremor,127,6,Disease,D014202,
14513889,1,6,ketoconazole,164,12,Chemical,D007654,
14513889,1,7,ketoconazole,296,12,Chemical,D007654,
14513889,1,8,adverse drug reactions,540,22,Disease,D064420,
15009014,0,0,vascular dysfunctions,154,21,Disease,D002561,
15009014,0,1,cluster headache,179,16,Disease,D003027,
15009014,1,2,Cluster headache,197,16,Disease,D003027,
15009014,1,3,intracranial vascular disturbances,286,34,Disease,D002561,
15009014,1,4,Capsaicin,723,9,Chemical,D002211,
15009014,1,5,increases in dural and cortical blood flow,785,42,Disease,D006940,
15009014,1,6,hexamethonium chloride,917,22,Chemical,D018738,
15009014,1,7,increases in dural blood flow,963,29,Disease,D006940,
15009014,1,8,atropine,1046,8,Chemical,D001285,
15009014,1,9,acetylcholine,1399,13,Chemical,D000109,
15009014,1,10,cluster headache,1500,16,Disease,D003027,
15120741,0,0,temporal lobe epilepsy,63,22,Disease,D004833,
15120741,1,1,pilocarpine,113,11,Chemical,D010862,
15120741,1,2,status epilepticus,142,18,Disease,D013226,
15120741,1,3,SE,162,2,Disease,D013226,
15120741,1,4,seizures,210,8,Disease,D012640,
15120741,1,5,pilocarpine,479,11,Chemical,D010862,
15120741,1,6,Mg,522,2,Chemical,D008274,
15120741,1,7,bicuculline,560,11,Chemical,D001640,
15120741,1,8,pilocarpine,746,11,Chemical,D010862,
15120741,1,9,SE,795,2,Disease,D013226,
15120741,1,10,SE,802,2,Disease,D013226,
15120741,1,11,glutamate,1006,9,Chemical,D018698,
15120741,1,12,glutamate,1044,9,Chemical,D018698,
15120741,1,13,SE,1208,2,Disease,D013226,
15120741,1,14,SE,1282,2,Disease,D013226,
15120741,1,15,seizure,1375,7,Disease,D012640,
15120741,1,16,temporal lobe epilepsy,1451,22,Disease,D004833,
15275829,0,0,acetylcholine,31,13,Chemical,D000109,
15275829,0,1,nicotine,81,8,Chemical,D009538,
15275829,0,2,seizures,98,8,Disease,D012640,
15275829,0,3,hypolocomotion,111,14,Disease,D006948,
15275829,1,4,nicotine,146,8,Chemical,D009538,
15275829,1,5,acetylcholine,168,13,Chemical,D000109,
15275829,1,6,tremors,294,7,Disease,D014202,
15275829,1,7,seizures,306,8,Disease,D012640,
15275829,1,8,death,319,5,Disease,D003643,
15275829,1,9,nicotine,563,8,Chemical,D009538,
15275829,1,10,seizures,580,8,Disease,D012640,
15275829,1,11,hypolocomotion,593,14,Disease,D006948,
15275829,1,12,nicotine,734,8,Chemical,D009538,
15275829,1,13,nicotine,860,8,Chemical,D009538,
15275829,1,14,seizures,877,8,Disease,D012640,
15275829,1,15,nicotine,1218,8,Chemical,D009538,
15275829,1,16,seizures,1235,8,Disease,D012640,
15275829,1,17,nicotine,1459,8,Chemical,D009538,
15275829,1,18,seizures,1476,8,Disease,D012640,
15275829,1,19,hypolocomotion,1489,14,Disease,D006948,
15602202,0,0,interstitial nephritis,16,22,Disease,D009395,
15602202,0,1,azithromycin,50,12,Chemical,D017963,
15602202,1,2,azithromycin,111,12,Chemical,D017963,
15602202,1,3,interstitial nephritis,139,22,Disease,D009395,
15602202,1,4,interstitial nephritis,366,22,Disease,D009395,
15602202,1,5,renal injury,458,12,Disease,D007674,
16181582,0,0,Valproate,0,9,Chemical,D014635,
16181582,0,1,encephalopathy,18,14,Disease,D001927,
16181582,1,2,Valproate,34,9,Chemical,D014635,
16181582,1,3,encephalopathy,52,14,Disease,D001927,
16181582,1,4,epileptic,124,9,Disease,D004827,
16181582,1,5,hyperammonemia,280,14,Disease,D022124,
16181582,1,6,valproate,392,9,Chemical,D014635,
16181582,1,7,encephalopathy,410,14,Disease,D001927,
16298782,0,0,Nitro-L-arginine methyl ester,0,29,Chemical,D019331,
16298782,0,1,gentamicin,61,10,Chemical,D005839,
16298782,0,2,ototoxicity,72,11,Disease,D006311,
16298782,1,3,nitric oxide,89,12,Chemical,D009569,
16298782,1,4,NO,103,2,Chemical,D009569,
16298782,1,5,nitro-L-arginine methyl ester,117,29,Chemical,D019331,
16298782,1,6,L-NAME,148,6,Chemical,D019331,
16298782,1,7,high-frequency hearing loss,192,27,Disease,D006316,
16298782,1,8,gentamicin,230,10,Chemical,D005839,
16298782,1,9,Aminoglycoside,289,14,Chemical,D000617,
16298782,1,10,ototoxicity,386,11,Disease,D006311,
16298782,1,11,ototoxic,440,8,Disease,D006311,
16298782,1,12,NO,486,2,Chemical,D009569,
16298782,1,13,NO,519,2,Chemical,D009569,
16298782,1,14,aminoglycoside,555,14,Chemical,D000617,
16298782,1,15,sensorineural hearing loss,578,26,Disease,D006319,
16298782,1,16,gentamicin,681,10,Chemical,D005839,
16298782,1,17,L-NAME,741,6,Chemical,D019331,
16298782,1,18,hearing loss,846,12,Disease,D034381,
16298782,1,19,L-NAME,925,6,Chemical,D019331,
16298782,1,20,gentamicin,940,10,Chemical,D005839,
16298782,1,21,hearing loss,959,12,Disease,D034381,
16428221,0,0,Cerebral vasculitis,0,19,Disease,D020293,
16428221,0,1,methylphenidate,35,15,Chemical,D008774,
16428221,1,2,Methylphenidate,86,15,Chemical,D008774,
16428221,1,3,amphetamine,146,11,Chemical,D000661,
16428221,1,4,Cerebral vasculitis,159,19,Disease,D020293,
16428221,1,5,amphetamine abuse,195,17,Disease,D019969,
16428221,1,6,ischaemic stroke,251,16,Disease,D002544,
16428221,1,7,methylphenidate,292,15,Chemical,D008774,
16428221,1,8,methylphenidate,392,15,Chemical,D008774,
16428221,1,9,hyperactivity,415,13,Disease,D006948,
16428221,1,10,ischaemic strokes,456,17,Disease,D002544,
16428221,1,11,cerebral vasculitis,500,19,Disease,D020293,
16428221,1,12,ischaemic strokes,558,17,Disease,D002544,
16428221,1,13,methylphenidate,668,15,Chemical,D008774,
16428221,1,14,vasculitis,693,10,Disease,D014657,
16428221,1,15,methylphenidate,781,15,Chemical,D008774,
16428221,1,16,methylphenidate,916,15,Chemical,D008774,
16858720,0,0,Cerebral haemorrhage,0,20,Disease,D002543,
16858720,0,1,warfarin,32,8,Chemical,D014859,
16858720,1,2,warfarin,151,8,Chemical,D014859,
16858720,1,3,cerebral haemorrhages,168,21,Disease,D002543,
16858720,1,4,warfarin,197,8,Chemical,D014859,
16858720,1,5,warfarin,210,8,Chemical,D014859,
16858720,1,6,cerebral haemorrhage,335,20,Disease,D002543,
16858720,1,7,warfarin,485,8,Chemical,D014859,
16858720,1,8,warfarin,498,8,Chemical,D014859,
16858720,1,9,cerebral haemorrhage,547,20,Disease,D002543,
16858720,1,10,cerebral haemorrhage,685,20,Disease,D002543,
16858720,1,11,warfarin,744,8,Chemical,D014859,
16858720,1,12,warfarin,903,8,Chemical,D014859,
16858720,1,13,warfarin,935,8,Chemical,D014859,
16858720,1,14,haemorrhage,991,11,Disease,D006470,
16858720,1,15,warfarin,1022,8,Chemical,D014859,
16858720,1,16,bleeding,1068,8,Disease,D006470,
16858720,1,17,Warfarin,1143,8,Chemical,D014859,
16858720,1,18,cerebral haemorrhages,1160,21,Disease,D002543,
16858720,1,19,warfarin,1280,8,Chemical,D014859,
16858720,1,20,warfarin,1335,8,Chemical,D014859,
16858720,1,21,cerebral haemorrhages,1352,21,Disease,D002543,
16858720,1,22,warfarin,1480,8,Chemical,D014859,
17466854,0,0,methylprednisolone,48,18,Chemical,D008775,
17466854,0,1,gentamicin,71,10,Chemical,D005839,
17466854,1,2,methylprednisolone,218,18,Chemical,D008775,
17466854,1,3,gentamicin,241,10,Chemical,D005839,
17466854,1,4,cataract,311,8,Disease,D002386,
17466854,1,5,lignocaine,561,10,Chemical,D008012,
17466854,1,6,methylprednisolone,639,18,Chemical,D008775,
17466854,1,7,gentamicin,678,10,Chemical,D005839,
17466854,1,8,"nausea, vomiting",887,16,Disease,D020250,
17466854,1,9,headache,909,8,Disease,D006261,
17466854,1,10,postoperative emetic symptoms,1041,29,Disease,D020250,
17466854,1,11,headache,1072,8,Disease,D006261,
17466854,1,12,methylprednisolone,1167,18,Chemical,D008775,
17466854,1,13,gentamicin,1190,10,Chemical,D005839,
17466854,1,14,"nausea, vomiting",1294,16,Disease,D020250,
17466854,1,15,headache,1316,8,Disease,D006261,
17562951,0,0,nephropathy,115,11,Disease,D007674,
17562951,0,1,chronic kidney disease,144,22,Disease,D051436,
17562951,1,2,contrast medium,256,15,Chemical,D003287,
17562951,1,3,iopamidol,272,9,Chemical,D007479,
17562951,1,4,contrast medium,314,15,Chemical,D003287,
17562951,1,5,iodixanol,330,9,Chemical,C044834,
17562951,1,6,iopamidol,459,9,Chemical,D007479,
17562951,1,7,iodixanol,473,9,Chemical,C044834,
17562951,1,8,chronic kidney disease,500,22,Disease,D051436,
17562951,1,9,creatinine,659,10,Chemical,D003404,
17562951,1,10,diabetes mellitus,1104,17,Disease,D003920,
17562951,1,11,N-acetylcysteine,1130,16,Chemical,D000111,
17562951,1,12,iopamidol,1315,9,Chemical,D007479,
17562951,1,13,iodixanol,1361,9,Chemical,C044834,
17562951,1,14,diabetes,1484,8,Disease,D003920,
17562951,1,15,iopamidol,1559,9,Chemical,D007479,
17562951,1,16,iodixanol,1604,9,Chemical,C044834,
17562951,1,17,iopamidol,1755,9,Chemical,D007479,
17562951,1,18,diabetes,1854,8,Disease,D003920,
17562951,1,19,nephropathy,1967,11,Disease,D007674,
17562951,1,20,iopamidol,2085,9,Chemical,D007479,
17562951,1,21,iodixanol,2098,9,Chemical,C044834,
17562951,1,22,diabetes mellitus,2147,17,Disease,D003920,
17600377,0,0,maltolyl p-coumarate,18,20,Chemical,C524754,
17600377,0,1,cognitive deficits,51,18,Disease,D003072,
17600377,0,2,dementia,125,8,Disease,D003704,
17600377,1,3,maltolyl p-coumarate,260,20,Chemical,C524754,
17600377,1,4,maltol,306,6,Chemical,C008316,
17600377,1,5,p-coumaric acid,317,15,Chemical,C032171,
17600377,1,6,maltolyl p-coumarate,380,20,Chemical,C524754,
17600377,1,7,cognitive decline,415,17,Disease,D003072,
17600377,1,8,scopolamine,436,11,Chemical,D012601,
17600377,1,9,amyloid beta peptide(1-42),469,26,Chemical,C544092,
17600377,1,10,Maltolyl p-coumarate,510,20,Chemical,C524754,
17600377,1,11,cognitive deficits,554,18,Disease,D003072,
17600377,1,12,amyloid beta peptide(1-42),691,26,Chemical,C544092,
17600377,1,13,maltolyl p-coumarate,780,20,Chemical,C524754,
17600377,1,14,maltolyl p-coumarate,858,20,Chemical,C524754,
17600377,1,15,amyloid beta peptide(1-42),898,26,Chemical,C544092,
17600377,1,16,glutamate,926,9,Chemical,D018698,
17600377,1,17,H2O2,939,4,Chemical,D006861,
17600377,1,18,maltolyl p-coumarate,959,20,Chemical,C524754,
17600377,1,19,maltolyl p-coumarate,1186,20,Chemical,C524754,
17600377,1,20,Alzheimer's disease,1252,19,Disease,D000544,
17600377,1,21,neuronal death,1309,14,Disease,D009410,
17600377,1,22,decline of cognitive function,1340,29,Disease,D003072,
17639754,0,0,warfarin,20,8,Chemical,D014859,
17639754,0,1,levofloxacin,33,12,Chemical,D064704,
17639754,1,2,Warfarin,60,8,Chemical,D014859,
17639754,1,3,Levofloxacin,159,12,Chemical,D064704,
17639754,1,4,fluoroquinolone,175,15,Chemical,D024841,
17639754,1,5,warfarin,438,8,Chemical,D014859,
17639754,1,6,levofloxacin,451,12,Chemical,D064704,
17639754,1,7,levofloxacin,506,12,Chemical,D064704,
17639754,1,8,warfarin,578,8,Chemical,D014859,
17639754,1,9,bleeding,617,8,Disease,D006470,
17639754,1,10,warfarin,696,8,Chemical,D014859,
17639754,1,11,levofloxacin,709,12,Chemical,D064704,
17639754,1,12,levofloxacin,813,12,Chemical,D064704,
17639754,1,13,warfarin,845,8,Chemical,D014859,
17854040,0,0,lamivudine,26,10,Chemical,D019259,
17854040,0,1,na,59,2,Chemical,D012964,
17854040,0,2,hepatitis B virus (HBV) infected,66,32,Disease,D006509,
17854040,0,3,HIV co-infection,125,16,Disease,D015658,
17854040,0,4,HBV and HIV co-infected,186,23,Disease,D006509|D015658,CompositeMention
17854040,0,5,HBV infected,186,3,Disease,D006509,IndividualMention
17854040,0,5,HBV infected,201,8,Disease,D006509,IndividualMention
17854040,0,6,HIV infected,194,3,Disease,D015658,IndividualMention
17854040,0,6,HIV infected,201,8,Disease,D015658,IndividualMention
17854040,1,7,lamivudine,279,10,Chemical,D019259,
17854040,1,8,hepatitis B,300,11,Disease,D006509,
17854040,1,9,lamivudine,344,10,Chemical,D019259,
17854040,1,10,na,355,2,Chemical,D012964,
17854040,1,11,human immunodeficiency virus (HIV) co-infection,392,47,Disease,D015658,
17854040,1,12,lamivudine,479,10,Chemical,D019259,
17854040,1,13,na,490,2,Chemical,D012964,
17854040,1,14,HBV infected,497,12,Disease,D006509,
